Incident Number,Date Occurred,UCR,UCR Description,Location,Gang Related,Latitude,Longitude,Map Point
150077947,06/19/2015 12:00:00 AM,0450,Simple Assault,1200BLK 15TH ST,false,34.0268472230916,-118.487083334338,"(34.0268472230916, -118.487083334338)"
150077971,06/18/2015 12:00:00 AM,0710,GTA - Passenger Car,1200BLK 4TH ST,false,34.0184166674847,-118.497486112051,"(34.0184166674847, -118.497486112051)"
150077981,06/19/2015 12:00:00 AM,1823,Narco Possess-Synthetic,1600BLK LINCOLN BLVD,true,34.0158333341686,-118.487097223186,"(34.0158333341686, -118.487097223186)"
150077985,06/19/2015 12:00:00 AM,0521,Burglay-Unlaw Entry-Resd,900BLK 19TH ST,false,34.0340000008193,-118.488083334322,"(34.0340000008193, -118.488083334322)"
150077990,06/19/2015 12:00:00 AM,2300,Public Intoxication,700BLK BROADWAY,true,34.017750000252,-118.490263888576,"(34.017750000252, -118.490263888576)"
150077994,06/19/2015 12:00:00 AM,1100,Fraud,300BLK SANTA MONICA PL,false,34.0139444444592,-118.494083333379,"(34.0139444444592, -118.494083333379)"
150078001,06/10/2015 12:00:00 AM,1100,Fraud,1400BLK 7TH ST,false,34.0180277786021,-118.491527778753,"(34.0180277786021, -118.491527778753)"
150078112,06/20/2015 12:00:00 AM,0450,Simple Assault,2600BLK MAIN ST,true,34.0016111121255,-118.483194445469,"(34.0016111121255, -118.483194445469)"
150078134,06/18/2015 12:00:00 AM,0640,Larceny - From Vehicle,600BLK BROADWAY,false,34.0169722224723,-118.491208333021,"(34.0169722224723, -118.491208333021)"
150078208,06/19/2015 12:00:00 AM,0660,Larceny - Bicycle,700BLK IDAHO AVE,false,34.0258611113587,-118.499736110797,"(34.0258611113587, -118.499736110797)"
150078354,06/20/2015 12:00:00 AM,0450,Simple Assault,400BLK PACIFIC COAST HWY,false,34.0249444444883,-118.513277777876,"(34.0249444444883, -118.513277777876)"
150078372,06/20/2015 12:00:00 AM,0630,Larceny - Shoplift,1200BLK 3RD STREET PROM,true,34.0176527786105,-118.498430556522,"(34.0176527786105, -118.498430556522)"
150078379,06/20/2015 12:00:00 AM,0660,Larceny - Bicycle,1800BLK LINCOLN BLVD,true,34.013069445575,-118.48386111239,"(34.013069445575, -118.48386111239)"
150078400,06/17/2015 12:00:00 AM,0660,Larceny - Bicycle,2300BLK PEARL ST,true,34.0186666667756,-118.463861110923,"(34.0186666667756, -118.463861110923)"
150078406,06/19/2015 12:00:00 AM,0640,Larceny - From Vehicle,1400BLK PRINCETON ST,true,34.0333333341604,-118.47263888986,"(34.0333333341604, -118.47263888986)"
150078410,06/05/2015 12:00:00 AM,0690,Larceny - Other,2600BLK LINCOLN BLVD,false,34.0064027782444,-118.475625000646,"(34.0064027782444, -118.475625000646)"
150078595,06/20/2015 12:00:00 AM,0690,Larceny - Other,200BLK ARIZONA AVE,true,34.016583333584,-118.498124999685,"(34.016583333584, -118.498124999685)"
150078596,06/20/2015 12:00:00 AM,0640,Larceny - From Vehicle,1400BLK 4TH ST,true,34.0157361119339,-118.49436111207,"(34.0157361119339, -118.49436111207)"
150078624,06/21/2015 12:00:00 AM,2300,Public Intoxication,1600BLK FRANKLIN ST,false,34.0345138896943,-118.464708334309,"(34.0345138896943, -118.464708334309)"
150078663,06/21/2015 12:00:00 AM,2100,DUI,5TH ST / COLORADO AVE,true,34.0144722222222,-118.491055555556,"(34.0144722222222, -118.491055555556)"
150138511,10/16/2015 12:00:00 AM,2600,All Other Offenses,800BLK 11TH ST,false,34.0292083342072,-118.497222223246,"(34.0292083342072, -118.497222223246)"
150138513,10/12/2015 12:00:00 AM,2600,All Other Offenses,1800BLK 17TH ST,false,34.0201527783315,-118.475597222873,"(34.0201527783315, -118.475597222873)"
150138514,10/18/2015 12:00:00 AM,2600,All Other Offenses,1500BLK 14TH ST,false,34.022055556373,-118.483333334296,"(34.022055556373, -118.483333334296)"
150138516,10/13/2015 12:00:00 AM,2600,All Other Offenses,500BLK COLORADO AVE,false,34.0148611113595,-118.490597221907,"(34.0148611113595, -118.490597221907)"
150078704,06/21/2015 12:00:00 AM,0660,Larceny - Bicycle,00BLK PICO BLVD,true,34.0066527778283,-118.491527777697,"(34.0066527778283, -118.491527777697)"
150078780,06/21/2015 12:00:00 AM,0630,Larceny - Shoplift,1300BLK 3RD STREET PROM,true,34.0163194453167,-118.496861112124,"(34.0163194453167, -118.496861112124)"
150078792,06/21/2015 12:00:00 AM,0690,Larceny - Other,400BLK SANTA MONICA PIER,false,34.0085694447909,-118.498361110673,"(34.0085694447909, -118.498361110673)"
150078797,06/21/2015 12:00:00 AM,2610,Possess Drug Paraphernalia,2000BLK OCEAN FRONT WALK,true,34.0058750000915,-118.490708333194,"(34.0058750000915, -118.490708333194)"
150078798,06/19/2015 12:00:00 AM,0511,Burglary-Force Resd,2100BLK 20TH ST,false,34.0187638892885,-118.468888889246,"(34.0187638892885, -118.468888889246)"
150078818,06/21/2015 12:00:00 AM,0322,Robbery-Knife-Commercial,200BLK BROADWAY,true,34.0137638889677,-118.495166666565,"(34.0137638889677, -118.495166666565)"
150078900,06/20/2015 12:00:00 AM,0670,Larceny - From Building,1400BLK LINCOLN BLVD,true,34.0187916675325,-118.490583334347,"(34.0187916675325, -118.490583334347)"
150078927,06/17/2015 12:00:00 AM,0640,Larceny - From Vehicle,1400BLK 6TH ST,false,34.0172638897752,-118.492458334344,"(34.0172638897752, -118.492458334344)"
150078945,06/16/2015 12:00:00 AM,1100,Fraud,1400BLK 15TH ST,true,34.0241666674471,-118.483944445346,"(34.0241666674471, -118.483944445346)"
150078965,06/21/2015 12:00:00 AM,1400,Vandalism,1400BLK 5TH ST,true,34.0165000007737,-118.493416667571,"(34.0165000007737, -118.493416667571)"
150078969,06/21/2015 12:00:00 AM,2300,Public Intoxication,1600BLK SANTA MONICA BLVD,true,34.0259722224791,-118.48331944413,"(34.0259722224791, -118.48331944413)"
150079143,06/19/2015 12:00:00 AM,0640,Larceny - From Vehicle,1700BLK SUNSET AVE,true,34.0076250000073,-118.462486111182,"(34.0076250000073, -118.462486111182)"
150079158,06/22/2015 12:00:00 AM,2300,Public Intoxication,800BLK PICO BLVD,true,34.0126111112263,-118.482319444218,"(34.0126111112263, -118.482319444218)"
150079173,06/22/2015 12:00:00 AM,2300,Public Intoxication,1800BLK LINCOLN BLVD,true,34.013069445575,-118.48386111239,"(34.013069445575, -118.48386111239)"
150079238,06/22/2015 12:00:00 AM,0710,GTA - Passenger Car,1200BLK 2ND ST,false,34.0168750008744,-118.499388889918,"(34.0168750008744, -118.499388889918)"
150079252,06/22/2015 12:00:00 AM,0670,Larceny - From Building,00BLK PICO BLVD,true,34.0066527778283,-118.491527777697,"(34.0066527778283, -118.491527777697)"
150079265,06/21/2015 12:00:00 AM,0670,Larceny - From Building,2100BLK SANTA MONICA BLVD,true,34.0311388889899,-118.479597222336,"(34.0311388889899, -118.479597222336)"
150079283,06/18/2015 12:00:00 AM,1700,Sex Offenses - Other,200BLK 9TH ST,false,34.0336527782022,-118.506083333828,"(34.0336527782022, -118.506083333828)"
150079284,06/14/2015 12:00:00 AM,2000,Family Offenses,1200BLK 16TH ST,false,34.0276111119352,-118.486138889859,"(34.0276111119352, -118.486138889859)"
150079301,06/20/2015 12:00:00 AM,0450,Simple Assault,1300BLK SANTA MONICA BLVD,true,34.0236944447012,-118.486152777463,"(34.0236944447012, -118.486152777463)"
150079782,06/22/2015 12:00:00 AM,0511,Burglary-Force Resd,2400BLK PEARL ST,true,34.0197083334103,-118.46184722205,"(34.0197083334103, -118.46184722205)"
150079816,06/23/2015 12:00:00 AM,0670,Larceny - From Building,1200BLK MONTANA AVE,true,34.0310277780292,-118.496569444134,"(34.0310277780292, -118.496569444134)"
150079828,06/09/2015 12:00:00 AM,0511,Burglary-Force Resd,1700BLK OCEAN AVE,true,34.0089444455056,-118.492000001237,"(34.0089444455056, -118.492000001237)"
150079882,06/08/2015 12:00:00 AM,1100,Fraud,UNK / SANTA CLARITA / CANYON COUNTRY,false,,,
150079885,06/12/2015 12:00:00 AM,0670,Larceny - From Building,900BLK 11TH ST,false,34.0278750008874,-118.495652778797,"(34.0278750008874, -118.495652778797)"
150079916,06/23/2015 12:00:00 AM,0700,GTA - Recovery,1500BLK PACIFIC COAST HWY,false,34.0125277782125,-118.497416667126,"(34.0125277782125, -118.497416667126)"
150079938,06/23/2015 12:00:00 AM,0640,Larceny - From Vehicle,OCEAN AVE / PICO BLVD,true,34.0075,-118.490305555556,"(34.0075, -118.490305555556)"
150079939,06/22/2015 12:00:00 AM,2606,Contempt of Court,1800BLK PEARL ST,false,34.0163750001951,-118.467805555213,"(34.0163750001951, -118.467805555213)"
150079941,06/23/2015 12:00:00 AM,0630,Larceny - Shoplift,2200BLK 10TH ST,true,34.0107361113773,-118.478569444713,"(34.0107361113773, -118.478569444713)"
150079947,06/23/2015 12:00:00 AM,0630,Larceny - Shoplift,1400BLK 3RD STREET PROM,true,34.0149722230254,-118.495291667586,"(34.0149722230254, -118.495291667586)"
150079951,06/22/2015 12:00:00 AM,0511,Burglary-Force Resd,1700BLK OCEAN AVE,true,34.0089444455056,-118.492000001237,"(34.0089444455056, -118.492000001237)"
150080061,06/24/2015 12:00:00 AM,1823,Narco Possess-Synthetic,1000BLK OCEAN AVE,true,34.0188472230919,-118.503555556566,"(34.0188472230919, -118.503555556566)"
150080073,06/24/2015 12:00:00 AM,2500,Vagrancy,1400BLK 4TH ST,true,34.0157361119339,-118.49436111207,"(34.0157361119339, -118.49436111207)"
150080121,06/24/2015 12:00:00 AM,0450,Simple Assault,1300BLK 15TH ST,false,34.0255000008356,-118.485513889855,"(34.0255000008356, -118.485513889855)"
150080124,06/20/2015 12:00:00 AM,0660,Larceny - Bicycle,1200BLK 5TH ST,true,34.0191805564361,-118.496541667677,"(34.0191805564361, -118.496541667677)"
150080150,06/23/2015 12:00:00 AM,0650,Larceny - Vehicle Parts/Acc,3000BLK URBAN AVE,true,34.0263611112021,-118.458374999813,"(34.0263611112021, -118.458374999813)"
150080152,06/23/2015 12:00:00 AM,0650,Larceny - Vehicle Parts/Acc,2200BLK 25TH ST,true,34.0217361129616,-118.462805557122,"(34.0217361129616, -118.462805557122)"
150080198,06/24/2015 12:00:00 AM,2614,Trespass/Illegal Entry,800BLK MONTANA AVE,true,,,
150080207,06/23/2015 12:00:00 AM,0650,Larceny - Vehicle Parts/Acc,3300BLK EXPOSITION BLVD,true,34.0295000000102,-118.457999999951,"(34.0295000000102, -118.457999999951)"
150080261,06/23/2015 12:00:00 AM,0660,Larceny - Bicycle,1400BLK 2ND ST,true,34.0141944451886,-118.496250000904,"(34.0141944451886, -118.496250000904)"
150080270,06/22/2015 12:00:00 AM,0690,Larceny - Other,2400BLK WILSHIRE BLVD,true,34.0350138890826,-118.478666666424,"(34.0350138890826, -118.478666666424)"
150080298,06/24/2015 12:00:00 AM,2626,Municipal Code Violation,1300BLK 3RD STREET PROM,true,34.0163194453167,-118.496861112124,"(34.0163194453167, -118.496861112124)"
150080307,06/24/2015 12:00:00 AM,0450,Simple Assault,20TH ST / SANTA MONICA BLVD,false,34.0286666666667,-118.48,"(34.0286666666667, -118.48)"
150080308,06/24/2015 12:00:00 AM,0670,Larceny - From Building,1300BLK 3RD STREET PROM,false,34.0163194453167,-118.496861112124,"(34.0163194453167, -118.496861112124)"
150080362,06/24/2015 12:00:00 AM,0630,Larceny - Shoplift,1400BLK 3RD STREET PROM,true,34.0149722230254,-118.495291667586,"(34.0149722230254, -118.495291667586)"
150080407,06/24/2015 12:00:00 AM,0430,Agg Assault - Othr Wpn,1300BLK COLORADO AVE,true,34.0210277780324,-118.483013888575,"(34.0210277780324, -118.483013888575)"
150080418,06/24/2015 12:00:00 AM,2612,Public Nuisances,1400BLK 3RD STREET PROM,false,34.0149722230254,-118.495291667586,"(34.0149722230254, -118.495291667586)"
150080449,06/24/2015 12:00:00 AM,2606,Contempt of Court,1200BLK 3RD STREET PROM,true,34.0176527786105,-118.498430556522,"(34.0176527786105, -118.498430556522)"
150080595,06/25/2015 12:00:00 AM,2626,Municipal Code Violation,3RD STREET PROM / BROADWAY,true,34.0143055555556,-118.4945,"(34.0143055555556, -118.4945)"
150080622,06/24/2015 12:00:00 AM,0700,GTA - Recovery,1200BLK CHELSEA AVE,false,34.0340000007625,-118.478250000929,"(34.0340000007625, -118.478250000929)"
150080624,06/24/2015 12:00:00 AM,0660,Larceny - Bicycle,2300BLK OAK,true,34.0149027780803,-118.460486110607,"(34.0149027780803, -118.460486110607)"
150080637,06/24/2015 12:00:00 AM,0640,Larceny - From Vehicle,800BLK PACIFIC ST,true,34.0106805557995,-118.479652777365,"(34.0106805557995, -118.479652777365)"
160046798,03/07/2016 12:00:00 AM,1100,Fraud,UNK,false,,,
150080638,06/23/2015 12:00:00 AM,0640,Larceny - From Vehicle,200BLK BICKNELL AVE,false,34.0069166671325,-118.487319443777,"(34.0069166671325, -118.487319443777)"
150080654,06/24/2015 12:00:00 AM,0640,Larceny - From Vehicle,900BLK BLK 12TH ST,true,34.0286388897113,-118.49469444543,"(34.0286388897113, -118.49469444543)"
150114543,09/01/2015 12:00:00 AM,1500,Carry/Poss Weapon,900BLK 4TH ST,true,34.0225000008234,-118.502277778753,"(34.0225000008234, -118.502277778753)"
150081694,06/22/2015 12:00:00 AM,0730,GTA - Other Vehicle,1500BLK 14TH ST,false,34.022055556373,-118.483333334296,"(34.022055556373, -118.483333334296)"
150081699,06/26/2015 12:00:00 AM,0640,Larceny - From Vehicle,900BLK 7TH ST,true,34.0248055563745,-118.499444445421,"(34.0248055563745, -118.499444445421)"
150081707,06/26/2015 12:00:00 AM,0710,GTA - Passenger Car,200BLK BAY ST,false,34.0076944449126,-118.488124999327,"(34.0076944449126, -118.488124999327)"
150081712,06/26/2015 12:00:00 AM,1400,Vandalism,3200BLK SANTA MONICA BLVD,true,34.0382777780592,-118.468152777414,"(34.0382777780592, -118.468152777414)"
150081753,06/27/2015 12:00:00 AM,1400,Vandalism,1700BLK SANTA MONICA BLVD,false,34.026750000258,-118.482374999687,"(34.026750000258, -118.482374999687)"
150081758,06/27/2015 12:00:00 AM,0640,Larceny - From Vehicle,1300BLK OCEAN AVE,true,34.0147500008193,-118.498777778761,"(34.0147500008193, -118.498777778761)"
150081787,06/27/2015 12:00:00 AM,0450,Simple Assault,1800BLK 9TH ST,true,34.0137222235741,-118.482819446007,"(34.0137222235741, -118.482819446007)"
150081850,06/27/2015 12:00:00 AM,2400,Disorderly Conduct,1500BLK PALISADES PARK,true,34.0119444451793,-118.495944445424,"(34.0119444451793, -118.495944445424)"
150081868,06/27/2015 12:00:00 AM,2300,Public Intoxication,20TH ST / PICO BLVD,true,34.0194722222222,-118.469444444444,"(34.0194722222222, -118.469444444444)"
150081881,06/27/2015 12:00:00 AM,0450,Simple Assault,2500BLK PICO BLVD,false,34.0229027778943,-118.462986110876,"(34.0229027778943, -118.462986110876)"
150081893,06/27/2015 12:00:00 AM,0342,Robbery-Strongarm-Commercial,2400BLK PICO BLVD,true,34.0223611112314,-118.464041666437,"(34.0223611112314, -118.464041666437)"
150081895,06/25/2015 12:00:00 AM,0640,Larceny - From Vehicle,1500BLK OCEAN AVE,true,34.0120833341536,-118.495638889874,"(34.0120833341536, -118.495638889874)"
150081897,06/27/2015 12:00:00 AM,0450,Simple Assault,1800BLK SANTA MONICA BLVD,false,34.0275277780205,-118.481416666349,"(34.0275277780205, -118.481416666349)"
150081960,06/27/2015 12:00:00 AM,2300,Public Intoxication,2400BLK MAIN ST,true,34.0036805561374,-118.485291667281,"(34.0036805561374, -118.485291667281)"
150081989,06/27/2015 12:00:00 AM,0511,Burglary-Force Resd,1800BLK HILL ST,false,34.0119861111739,-118.463416666558,"(34.0119861111739, -118.463416666558)"
150082009,06/27/2015 12:00:00 AM,0450,Simple Assault,2600BLK 28TH ST,true,34.0195694457054,-118.456486112157,"(34.0195694457054, -118.456486112157)"
150082033,06/28/2015 12:00:00 AM,0512,Burglary-Force Non-Resd,1600BLK WILSHIRE BLVD,false,34.028680555827,-118.486472221889,"(34.028680555827, -118.486472221889)"
150082038,06/28/2015 12:00:00 AM,2300,Public Intoxication,1100BLK 2ND ST,true,34.0182500008302,-118.500986112074,"(34.0182500008302, -118.500986112074)"
150082108,06/28/2015 12:00:00 AM,2500,Vagrancy,LINCOLN BLVD / MARINE ST,true,34.003194444473,-118.471291666714,"(34.003194444473, -118.471291666714)"
150082407,06/28/2015 12:00:00 AM,2300,Public Intoxication,3100BLK WILSHIRE BLVD,true,34.0398055555556,-118.47275,"(34.0398055555556, -118.47275)"
150082412,06/28/2015 12:00:00 AM,0640,Larceny - From Vehicle,1600BLK APPIAN WAY,false,34.010541666777,-118.495319444572,"(34.010541666777, -118.495319444572)"
150082439,06/28/2015 12:00:00 AM,1400,Vandalism,3100BLK LONGFELLOW ST,false,34.002944444636,-118.471875000157,"(34.002944444636, -118.471875000157)"
150082444,06/28/2015 12:00:00 AM,2300,Public Intoxication,700BLK BROADWAY,false,34.017750000252,-118.490263888576,"(34.017750000252, -118.490263888576)"
150082449,06/28/2015 12:00:00 AM,2300,Public Intoxication,800BLK WASHINGTON AVE,true,34.0252777780309,-118.497236110802,"(34.0252777780309, -118.497236110802)"
150082477,06/29/2015 12:00:00 AM,0420,Agg Assault - Knife,2500BLK KANSAS AVE,true,34.0242777782055,-118.463611110579,"(34.0242777782055, -118.463611110579)"
150082491,06/29/2015 12:00:00 AM,0981,Arson-Motor Vehicle,800BLK NAVY ST,false,34.0028333333702,-118.471402777708,"(34.0028333333702, -118.471402777708)"
150082502,06/29/2015 12:00:00 AM,2626,Municipal Code Violation,3300BLK DONALD DOUGLAS LOOP N,true,34.0169583336161,-118.454097222558,"(34.0169583336161, -118.454097222558)"
150082555,06/29/2015 12:00:00 AM,0521,Burglay-Unlaw Entry-Resd,1200BLK 10TH ST,false,34.0230138897706,-118.491819445456,"(34.0230138897706, -118.491819445456)"
150082587,06/27/2015 12:00:00 AM,0450,Simple Assault,1300BLK 20TH ST,true,34.0293333341578,-118.480777778751,"(34.0293333341578, -118.480777778751)"
150082588,06/24/2015 12:00:00 AM,1400,Vandalism,200BLK BAY ST,false,34.0076944449126,-118.488124999327,"(34.0076944449126, -118.488124999327)"
150082592,06/26/2015 12:00:00 AM,0640,Larceny - From Vehicle,2900BLK 6TH ST,true,34.0022083336325,-118.476347222537,"(34.0022083336325, -118.476347222537)"
150160591,12/12/2015 12:00:00 AM,2606,Contempt of Court,3RD STREET PROM / WILSHIRE BLVD,true,34.0183333333333,-118.499222222222,"(34.0183333333333, -118.499222222222)"
150160595,12/11/2015 12:00:00 AM,0521,Burglay-Unlaw Entry-Resd,2600BLK KANSAS AVE,true,34.0249583334328,-118.462763888758,"(34.0249583334328, -118.462763888758)"
150082884,06/29/2015 12:00:00 AM,2606,Contempt of Court,OCEAN AVE / COLORADO AVE,true,34.0114166666667,-118.494861111111,"(34.0114166666667, -118.494861111111)"
150082894,06/25/2015 12:00:00 AM,0660,Larceny - Bicycle,1200BLK EUCLID ST,true,34.0253055563705,-118.488972223192,"(34.0253055563705, -118.488972223192)"
150082900,06/29/2015 12:00:00 AM,0640,Larceny - From Vehicle,1500BLK PACIFIC COAST HWY,true,34.0125277782125,-118.497416667126,"(34.0125277782125, -118.497416667126)"
150083011,06/30/2015 12:00:00 AM,0512,Burglary-Force Non-Resd,2800BLK MAIN ST,true,33.999861111364,-118.481444444693,"(33.999861111364, -118.481444444693)"
150083018,06/30/2015 12:00:00 AM,0521,Burglay-Unlaw Entry-Resd,1200BLK 17TH ST,true,34.0283750008663,-118.485194445454,"(34.0283750008663, -118.485194445454)"
150083054,06/29/2015 12:00:00 AM,0690,Larceny - Other,1300BLK BERKELEY ST,false,34.0377916675358,-118.470388889909,"(34.0377916675358, -118.470388889909)"
150083067,06/11/2015 12:00:00 AM,1100,Fraud,1400BLK 3RD STREET PROM,false,34.0149722230254,-118.495291667586,"(34.0149722230254, -118.495291667586)"
150083074,06/30/2015 12:00:00 AM,0450,Simple Assault,1600BLK OCEAN AVE,false,34.0101666669272,-118.493430555847,"(34.0101666669272, -118.493430555847)"
150083077,06/29/2015 12:00:00 AM,0640,Larceny - From Vehicle,1300BLK BERKELEY ST,false,34.0377916675358,-118.470388889909,"(34.0377916675358, -118.470388889909)"
150083103,06/29/2015 12:00:00 AM,0640,Larceny - From Vehicle,1400BLK HARVARD ST,true,34.0340277785916,-118.471750000989,"(34.0340277785916, -118.471750000989)"
150083105,06/29/2015 12:00:00 AM,1400,Vandalism,1000BLK PACIFIC COAST HWY,false,34.0189027788637,-118.504972223635,"(34.0189027788637, -118.504972223635)"
150083108,06/30/2015 12:00:00 AM,0532,Burglary Attempt - Non-Resd,300BLK COLORADO AVE,false,34.0133333335649,-118.492472221918,"(34.0133333335649, -118.492472221918)"
150083124,06/30/2015 12:00:00 AM,0521,Burglay-Unlaw Entry-Resd,100BLK STRAND ST,true,34.004125000205,-118.487638888592,"(34.004125000205, -118.487638888592)"
150083689,06/30/2015 12:00:00 AM,0690,Larceny - Other,YALE ST / BROADWAY,false,34.0342222222222,-118.469916666667,"(34.0342222222222, -118.469916666667)"
150083695,06/29/2015 12:00:00 AM,1700,Sex Offenses - Other,1300BLK 15TH ST,true,34.0255000008356,-118.485513889855,"(34.0255000008356, -118.485513889855)"
150083699,06/07/2015 12:00:00 AM,0660,Larceny - Bicycle,2500BLK BEVERLEY AVE,true,34.0059583341127,-118.479652778583,"(34.0059583341127, -118.479652778583)"
150083744,06/28/2015 12:00:00 AM,0630,Larceny - Shoplift,1400BLK LINCOLN BLVD,true,34.0187916675325,-118.490583334347,"(34.0187916675325, -118.490583334347)"
150083761,06/27/2015 12:00:00 AM,0450,Simple Assault,2900BLK COLORADO AVE,true,34.0334444450615,-118.467680554812,"(34.0334444450615, -118.467680554812)"
150083773,06/03/2015 12:00:00 AM,1100,Fraud,1300BLK 14TH ST,true,34.0247361119958,-118.486458334337,"(34.0247361119958, -118.486458334337)"
150083836,06/27/2015 12:00:00 AM,0640,Larceny - From Vehicle,100BLK STRAND ST,true,34.004125000205,-118.487638888592,"(34.004125000205, -118.487638888592)"
150083844,06/30/2015 12:00:00 AM,1400,Vandalism,1500BLK PACIFIC COAST HWY,false,34.0125277782125,-118.497416667126,"(34.0125277782125, -118.497416667126)"
150084107,06/08/2015 12:00:00 AM,0690,Larceny - Other,1500BLK THE BEACH,true,34.0101111115019,-118.496472221749,"(34.0101111115019, -118.496472221749)"
150084108,06/27/2015 12:00:00 AM,0670,Larceny - From Building,1300BLK 15TH ST,true,34.0255000008356,-118.485513889855,"(34.0255000008356, -118.485513889855)"
150084132,06/21/2015 12:00:00 AM,0660,Larceny - Bicycle,2600BLK 5TH ST,true,34.0039583340714,-118.479819445191,"(34.0039583340714, -118.479819445191)"
150086308,06/27/2015 12:00:00 AM,0690,Larceny - Other,800BLK 2ND ST,true,34.0223055563716,-118.505722223199,"(34.0223055563716, -118.505722223199)"
150086387,06/23/2015 12:00:00 AM,1100,Fraud,UNK,true,34.0344861115069,-118.506569444314,"(34.0344861115069, -118.506569444314)"
140167861,12/26/2014 12:00:00 AM,2626,Municipal Code Violation,600BLK SANTA MONICA BLVD,true,34.0183055558062,-118.492763888579,"(34.0183055558062, -118.492763888579)"
150086434,06/01/2015 12:00:00 AM,0670,Larceny - From Building,2900BLK 16TH ST,true,34.0079861112162,-118.466055555636,"(34.0079861112162, -118.466055555636)"
150086690,06/28/2015 12:00:00 AM,0640,Larceny - From Vehicle,1700BLK OCEAN FRONT WALK,true,34.0084027779944,-118.493722222455,"(34.0084027779944, -118.493722222455)"
150086776,06/15/2015 12:00:00 AM,0630,Larceny - Shoplift,100BLK SANTA MONICA PL,true,34.0139444444592,-118.494083333379,"(34.0139444444592, -118.494083333379)"
150086847,06/18/2015 12:00:00 AM,1100,Fraud,1000BLK GEORGINA AVE,true,34.0350416678826,-118.504958332928,"(34.0350416678826, -118.504958332928)"
150087145,06/01/2015 12:00:00 AM,0690,Larceny - Other,3100BLK 6TH ST,false,34.0004583336966,-118.475152778147,"(34.0004583336966, -118.475152778147)"
150087240,06/27/2015 12:00:00 AM,0610,Larceny - Pickpocket,1200BLK 3RD STREET PROM,true,34.0176527786105,-118.498430556522,"(34.0176527786105, -118.498430556522)"
150087799,06/13/2015 12:00:00 AM,0690,Larceny - Other,2200BLK 3RD ST,false,34.0062916669724,-118.485402778077,"(34.0062916669724, -118.485402778077)"
150087820,06/26/2015 12:00:00 AM,0450,Simple Assault,3400BLK OCEAN PARK BLVD,false,34.0226527780155,-118.449347221881,"(34.0226527780155, -118.449347221881)"
150087864,06/07/2015 12:00:00 AM,2606,Contempt of Court,1500BLK 7TH ST,true,34.0166944452794,-118.489958334302,"(34.0166944452794, -118.489958334302)"
150088267,06/10/2015 12:00:00 AM,0660,Larceny - Bicycle,1500BLK BROADWAY,false,34.0238888891315,-118.482694444135,"(34.0238888891315, -118.482694444135)"
150088284,06/26/2015 12:00:00 AM,1100,Fraud,OUT/WESTMINSTER,true,,,
160057944,05/09/2016 12:00:00 AM,0670,Larceny - From Building,20TH ST / SANTA MONICA BLVD,true,34.0286666666667,-118.48,"(34.0286666666667, -118.48)"
160058016,05/02/2016 12:00:00 AM,2000,Family Offenses,2400BLK MONTANA AVE ,false,34.0395694447126,-118.486041666324,"(34.0395694447126, -118.486041666324)"
150088709,06/18/2015 12:00:00 AM,1000,Forgery/Counterfeit,2500BLK SANTA MONICA BLVD,false,34.0329583335701,-118.474708333039,"(34.0329583335701, -118.474708333039)"
150088710,06/13/2015 12:00:00 AM,0670,Larceny - From Building,2100BLK WILSHIRE BLVD,false,34.0324027779686,-118.481888888645,"(34.0324027779686, -118.481888888645)"
150088711,06/09/2015 12:00:00 AM,0450,Simple Assault,UNK UNK,false,34.0116527794303,-118.492333335271,"(34.0116527794303, -118.492333335271)"
150094481,06/27/2015 12:00:00 AM,0660,Larceny - Bicycle,700BLK GRANT ST,false,34.0105833334649,-118.481888888661,"(34.0105833334649, -118.481888888661)"
150094894,06/26/2015 12:00:00 AM,1700,Sex Offenses - Other,1400BLK OCEAN AVE,true,34.0134166674862,-118.497222223203,"(34.0134166674862, -118.497222223203)"
150095858,06/17/2015 12:00:00 AM,1100,Fraud,5500BLK 16TH AVE N,false,,,
150096540,06/17/2015 12:00:00 AM,1100,Fraud,800BLK YALE ST,true,34.042930556668,-118.480097223507,"(34.042930556668, -118.480097223507)"
150096831,06/25/2015 12:00:00 AM,1100,Fraud,1700BLK OCEAN PARK BLVD,false,34.0128611113368,-118.466124999604,"(34.0128611113368, -118.466124999604)"
150097423,06/26/2015 12:00:00 AM,0620,Larceny - Purse-snatch,200BLK SANTA MONICA PIER,false,34.0101111115019,-118.496472221749,"(34.0101111115019, -118.496472221749)"
150097475,06/20/2015 12:00:00 AM,1100,Fraud,3100BLK WILSHIRE BLVD,false,34.0398055555556,-118.47275,"(34.0398055555556, -118.47275)"
150097843,06/30/2015 12:00:00 AM,0450,Simple Assault,2200BLK MAIN ST,false,34.0052083336558,-118.486944444763,"(34.0052083336558, -118.486944444763)"
150097874,06/01/2015 12:00:00 AM,1100,Fraud,1300BLK 16TH ST,false,34.0262777786149,-118.484569445411,"(34.0262777786149, -118.484569445411)"
150095923,07/26/2015 12:00:00 AM,0450,Simple Assault,1100BLK STANFORD ST,false,34.0400138906235,-118.474819446453,"(34.0400138906235, -118.474819446453)"
150095952,07/26/2015 12:00:00 AM,0710,GTA - Passenger Car,1200BLK 15TH,false,34.0268472230916,-118.487083334338,"(34.0268472230916, -118.487083334338)"
